age,income,policy_amount,num_claims,fraudulent
26,56907,11346,3,0
41,35221,40934,3,0
25,74781,45112,1,1
24,27087,21448,3,0
53,42789,41418,1,1
35,76023,19715,0,0
20,53400,44166,0,1
45,22199,39783,1,0
23,67316,30897,3,0
61,72062,41792,2,0
61,91609,27698,2,1
38,36744,46572,4,1
45,96095,13843,2,0
57,75517,36551,3,1
71,68865,39155,2,0
71,93937,32442,4,0
18,97195,31696,0,0
53,33894,26563,1,0
38,49160,27982,2,1
77,73095,27863,1,0
60,49272,9763,1,1
52,74021,32771,0,1
30,53645,37198,4,0
74,41179,25493,3,1
66,30691,10535,3,1
71,65311,37519,3,1
71,59038,17020,4,0
27,44967,34745,4,1
70,48478,35906,4,0
61,75775,40896,2,0
64,90624,26250,1,0
70,60332,42853,4,1
27,27066,16297,4,0
63,59313,31783,2,0
30,87857,21257,1,0
54,65900,43766,3,0
55,61098,49137,0,0
41,28294,35086,4,0
19,82580,29063,4,0
39,58101,48282,0,0
34,45059,34984,4,0
53,60626,23421,4,0
31,40703,46922,4,1
27,81417,6243,0,0
52,79228,47829,2,0
42,23205,26863,2,0
20,54929,37337,0,1
64,53411,39421,2,0
55,31628,29688,3,0
34,90089,12974,3,0
29,26518,14491,0,1
71,58491,7304,1,1
69,27946,34000,4,0
41,20610,28304,1,1
46,89838,16498,4,0
60,54311,17338,2,0
42,61876,8814,2,0
53,70333,29796,3,1
75,71298,32219,1,1
77,61811,34925,0,0
43,90072,17509,4,0
55,62974,42806,2,0
18,39856,18365,4,0
37,64830,35326,0,0
72,65823,41549,4,1
45,94397,39726,3,0
33,87078,44109,0,1
64,87951,14224,0,0
34,32905,10082,4,0
57,41601,25706,4,1
45,60955,45069,2,1
75,92179,20375,4,0
29,68435,35934,0,0
44,44044,32759,4,0
71,31246,34526,2,0
70,22458,24612,1,1
59,78507,22859,3,1
76,26028,40175,0,1
64,71901,28927,2,0
47,26306,48927,3,1
58,47678,43183,4,0
51,32363,40013,4,0
54,34066,27073,1,0
23,83804,25721,4,0
24,68544,11572,3,0
49,20189,8950,2,1
49,31752,24042,1,0
70,27482,15006,3,0
42,36679,45253,2,1
50,20799,24667,3,0
72,29934,22680,4,1
75,77558,32731,3,0
24,79223,39415,1,1
69,61556,14356,3,1
74,29909,45860,0,1
79,63558,27013,4,1
29,99382,8244,3,1
33,48013,28571,2,0
33,42875,41793,4,0
60,31408,16892,2,0
70,55607,46462,1,1
53,81684,18877,0,1
30,56281,27754,3,1
24,47326,25588,4,0
53,33601,46770,3,0
64,21135,28638,3,1
68,42741,5785,4,0
26,31913,5227,0,0
49,30101,9947,0,1
28,38631,12477,1,0
25,92084,22211,4,0
50,56870,18894,4,1
40,68985,33387,2,1
42,47215,15217,2,0
73,82110,44024,2,0
25,39215,16556,0,1
62,34024,16568,1,1
39,96949,31914,1,0
76,65483,30704,3,1
21,98157,27466,1,0
57,30511,13482,2,0
20,39923,24932,4,1
46,30558,12688,3,0
58,20526,5059,0,0
46,21753,43199,1,0
51,46248,33777,4,0
51,34656,24054,2,1
45,43266,8339,0,0
30,84555,24173,0,0
32,82995,37582,1,1
77,95756,41422,4,0
40,98277,32068,2,1
61,90377,43316,2,0
43,85402,26486,2,0
21,74176,35641,2,1
43,61733,24046,1,0
57,34418,21585,1,1
26,57185,12087,4,1
72,61745,46430,3,0
22,73787,45711,1,0
73,72035,41124,2,1
49,85984,33330,4,0
37,72462,48316,2,0
67,57353,41741,1,1
28,93644,18020,4,1
32,68302,48543,2,0
49,96979,9471,3,0
45,42435,32122,0,0
39,77728,8123,0,0
58,21238,16333,2,1
34,33049,43771,0,1
76,77193,8790,3,0
43,55584,37036,3,1
61,86634,44289,2,1
24,34679,40878,3,1
59,54505,29923,0,0
74,71341,6601,2,1
43,70374,16788,0,1
42,66998,26307,3,1
27,96970,32129,3,0
76,75701,17712,4,1
62,64859,27303,1,1
36,53178,21004,1,0
28,47575,25162,2,0
30,39329,46281,0,1
70,77254,33237,1,0
25,93662,15489,2,0
57,60068,21563,3,0
21,78951,25349,1,0
64,55171,33143,0,1
48,28262,20685,4,1
45,63270,31609,4,0
28,40785,46697,1,0
60,59469,41487,4,0
18,88831,16117,2,0
66,65643,28041,0,0
64,87657,31009,3,1
69,23582,49602,0,1
55,50280,24678,3,1
41,62589,41623,4,1
71,60000,18369,2,1
77,21085,40519,3,0
74,35600,33209,4,1
64,79801,38492,3,1
48,81739,47213,1,0
58,94181,14369,0,1
63,61596,47256,2,0
67,90410,45817,4,1
43,99303,18357,2,0
66,72188,30470,0,0
67,46825,23883,3,0
22,30913,6329,3,1
37,34332,32050,2,1
69,74895,36407,3,0
58,24432,17538,3,1
28,46570,23834,3,0
73,26103,47129,1,0
71,35900,34746,4,0
50,78415,44825,4,0
67,87567,16631,0,0
55,82713,48327,3,1
44,78639,9294,2,0
51,28988,47424,3,0
32,98488,23114,0,0
49,22977,13149,3,0
78,74641,38891,1,0
75,21268,28577,0,0
38,74431,37175,4,0
63,36756,23413,4,1
22,40764,44642,1,0
23,79912,8766,4,1
55,60385,46355,1,0
79,35032,44824,4,0
39,65702,31056,4,1
79,31885,13299,3,0
35,29796,41331,0,1
31,52863,48866,4,0
27,52117,12849,0,0
63,40753,18771,0,0
30,40325,34604,4,0
48,27021,11035,0,0
47,73096,20104,1,1
20,91404,12959,2,0
47,33071,8196,1,0
23,84649,41899,4,1
46,28041,24459,1,0
25,60058,5412,2,0
61,68263,32734,1,1
62,64470,13674,0,1
60,48223,16151,4,1
61,53575,41615,0,0
50,65799,13794,0,0
34,41661,29358,4,0
65,56432,38849,4,1
28,51147,33843,3,1
30,49114,29046,2,0
67,26030,13216,0,0
28,67429,13389,0,0
48,67743,46382,4,0
45,85615,22525,4,0
61,67577,15245,1,0
23,22966,22504,0,0
58,23728,17359,0,1
33,57304,36648,4,0
21,69277,9527,0,0
52,20947,31369,2,0
77,98101,11693,3,0
65,86130,42671,4,0
73,41414,37823,4,1
76,39439,28142,0,1
43,78220,18414,3,0
79,66785,40031,3,1
74,56973,33274,4,0
29,93318,46250,4,1
28,88196,20050,4,0
54,26089,23378,2,0
42,90854,22218,0,0
35,82235,43038,2,1
36,49400,19272,4,0
40,35405,19526,3,0
72,72763,19742,0,1
55,50209,47874,0,0
71,93598,48561,4,1
35,37424,39269,4,0
43,40556,20295,4,1
23,39330,20553,4,0
21,23236,49281,4,1
61,89216,26072,4,0
68,50312,9136,0,1
46,41191,19705,2,0
76,56640,21403,3,0
78,82293,22416,4,0
51,56688,46784,3,0
34,91229,24658,0,0
60,44122,16853,3,1
60,61224,33369,0,1
70,26331,5747,1,0
33,62262,48326,2,0
19,79592,44772,1,1
51,53926,22351,0,1
72,37528,8547,1,0
25,20068,37711,0,0
30,89253,34011,1,0
59,63968,24182,0,1
25,68623,40783,2,0
47,62129,7023,2,1
49,81321,13592,2,0
53,31526,36109,0,0
64,46709,25816,3,1
47,35063,31499,1,0
18,24723,30944,1,0
60,24213,37262,1,0
56,42797,48280,1,0
34,65217,41092,2,1
76,88283,23261,3,0
37,43655,48647,1,0
41,97990,41443,3,0
67,32587,28345,0,0
39,42555,15111,0,0
46,48071,21389,1,0
39,40239,43301,4,0
61,69151,14713,2,0
26,22203,42943,1,0
54,33635,41646,2,0
27,72571,24853,1,0
53,21144,14013,2,1
54,52699,8093,4,1
45,32213,16304,4,1
45,36944,37521,0,0
59,86723,31881,1,1
60,88669,45386,4,0
38,88947,35767,4,0
41,54457,45745,1,0
59,55191,40318,1,0
77,92264,38993,0,0
57,77924,21011,4,0
19,53744,32132,2,1
72,73424,46613,1,0
25,98337,45221,1,0
65,96084,14531,1,0
44,52886,9556,1,0
39,20972,7717,4,0
54,26621,41160,2,0
44,69738,29538,0,0
74,77694,47022,3,1
46,74777,43890,4,0
20,34530,48492,4,0
61,27354,14800,3,1
30,66529,44407,3,0
62,71714,28402,1,0
27,61232,32224,2,0
53,72079,9750,4,0
26,32550,18820,4,0
71,80385,40422,0,1
73,84736,40837,3,0
72,50268,23347,3,0
44,24290,25978,4,1
51,75034,18713,3,1
68,50138,45431,1,0
18,91982,36207,0,0
49,33432,11303,4,1
42,87058,11142,0,1
46,78175,47436,1,0
24,53329,8755,0,0
66,89076,5830,3,0
20,32328,44342,4,0
37,54247,18693,0,1
37,26677,11121,2,0
70,81810,33304,4,0
47,70357,27458,0,0
52,75812,39110,4,0
52,61616,48124,0,0
66,81284,48704,0,0
56,69741,29063,3,1
44,73478,39612,0,1
43,74056,35545,2,0
31,65534,28227,3,1
34,99056,5200,2,0
35,84162,21899,2,0
62,64711,10871,1,1
69,42805,26834,2,0
46,40143,36325,0,0
37,95828,26223,4,0
70,82473,34546,3,1
44,36017,27874,3,0
35,83202,31972,3,0
21,61423,8696,4,0
18,61713,47235,2,0
67,94310,28385,1,0
18,22205,23013,0,0
75,73266,25402,3,0
43,32342,42257,0,0
62,89563,7016,2,1
37,83190,46126,1,0
69,41200,38743,3,0
40,27188,25931,2,0
27,22808,45073,1,0
76,33851,22243,3,0
28,84928,25328,2,1
58,35058,5209,0,1
58,34620,14800,4,0
22,72755,5213,3,1
75,82995,27281,1,1
18,56681,33007,1,1
34,84509,43550,4,1
39,87703,45170,4,0
51,87680,30548,2,0
73,87703,33375,4,1
62,62136,5303,3,0
58,56343,31411,4,0
46,38254,29558,3,0
21,81273,25431,0,1
22,79611,11951,4,0
28,80002,16653,0,0
73,32926,39935,1,0
68,84264,10959,4,0
38,47563,23017,1,0
52,50688,36953,0,1
29,54130,40242,1,1
43,20925,18855,0,1
68,71595,26424,2,0
36,36321,40145,0,0
62,30769,31326,2,1
77,56748,32258,1,1
24,60028,24795,0,1
64,36151,9275,2,0
72,96133,14552,0,0
24,54187,12275,3,1
43,63835,20485,3,0
57,20059,38540,1,0
22,47235,16969,3,1
38,87114,12605,4,1
31,65366,39067,2,0
21,52160,20853,4,0
40,25277,29757,3,1
59,21780,49865,1,0
37,66579,13337,4,1
32,80750,42931,1,1
67,76902,17134,0,1
69,52161,6839,4,0
62,64499,42362,0,0
46,51886,22186,4,0
25,28800,15190,2,0
58,69460,22702,1,0
65,90975,21359,0,0
36,89843,27502,3,0
65,22364,37514,4,0
56,36568,42394,0,0
63,58092,16990,4,0
45,91019,48218,4,0
63,82679,7940,4,1
74,85781,28953,0,0
44,28430,12398,0,0
21,93719,43226,4,0
75,58692,7052,3,0
32,50086,49812,1,0
52,69671,11305,4,0
54,33901,13407,3,1
18,23907,5785,1,0
20,48604,44747,4,1
64,57869,6635,1,1
41,34537,19279,4,0
44,32501,19272,0,0
57,57371,15491,4,0
78,56821,16944,4,1
53,26073,8109,4,0
51,81005,17515,4,0
46,96097,42772,3,1
41,38101,27140,2,0
41,51426,12445,3,0
59,27313,38052,3,0
21,50773,49541,0,0
20,48003,47970,4,0
51,79668,7413,3,0
74,91250,23027,1,0
66,62294,12235,4,0
40,33582,14319,0,1
70,33760,33048,0,0
73,91791,35372,1,0
69,55983,11335,0,0
40,60309,33354,4,1
62,49715,32354,2,0
22,56415,45985,2,0
48,71581,48005,3,1
79,23652,41705,0,1
70,46297,9807,4,0
79,34028,19950,1,0
58,33803,11336,1,1
74,26307,11524,4,0
78,51325,22409,4,0
74,78616,43490,1,1
77,80483,46898,0,0
71,51574,41866,3,0
23,87071,20265,3,0
54,34932,14664,3,1
74,35749,33223,4,0
27,28727,34830,1,1
57,75406,18602,1,0
24,37332,15517,1,0
56,30834,21559,1,0
55,40325,13095,1,0
38,29213,27277,2,0
78,21403,28725,4,0
37,76971,24894,4,0
20,74030,36178,2,0
68,93042,45565,3,0
39,27591,5950,0,0
64,32996,42204,4,0
21,72485,40512,4,0
45,67830,6920,2,0
29,54370,14876,4,0
55,77572,26996,4,0
68,99008,11419,3,0
53,49098,14160,2,0
64,81561,36706,4,0
58,22196,43940,1,1
22,31091,43698,2,1
30,85254,8808,3,0
40,69262,49275,0,0
75,26023,42506,4,1
67,40543,27879,1,1
47,80029,18604,1,0
79,62337,25773,0,1
54,60409,18808,2,0
42,90540,48465,3,0
65,29963,18034,4,0
44,33796,8884,4,0
68,60972,38500,4,0
31,92613,22965,1,0
74,98062,36803,2,1
79,23261,25063,0,1
65,37046,25236,2,0
76,33397,36262,3,0
64,80436,21707,3,0
71,45757,41467,0,0
53,35299,10181,1,1
56,21902,36562,0,0
33,62399,46321,3,0
73,68330,23484,1,1
39,66308,34073,2,1
38,23846,17968,3,0
71,32359,47852,1,1
38,69376,18280,1,1
25,88056,7754,4,0
66,60832,22856,2,0
33,40098,48386,1,0
76,69962,36365,0,1
72,55885,20817,2,0
48,41157,34604,2,0
59,68372,6803,3,0
27,39674,13272,2,0
49,52357,36450,2,1
76,32578,20668,4,0
51,22251,44674,2,1
79,99049,32117,1,0
26,57429,26739,0,1
34,66871,49699,4,0
28,45499,7988,4,0
49,26421,12204,4,1
27,72204,18028,4,0
39,44591,13516,3,0
74,80940,36864,4,1
34,32202,40129,3,0
21,39290,37515,3,1
65,38130,21486,2,0
69,57077,19774,0,1
64,39396,42680,2,0
42,80848,5746,3,1
76,80530,19373,2,0
38,84274,42676,1,0
54,47122,8691,4,1
55,49381,49445,4,0
66,65435,30823,3,0
18,43267,40832,2,0
42,81978,6719,1,1
68,27088,26535,1,0
53,32822,32881,1,0
34,70216,11026,3,1
58,56589,48496,2,0
41,85262,19073,1,1
19,77911,45505,1,0
57,21436,26836,2,0
32,81854,12184,2,0
49,81888,6789,4,0
56,47281,35353,0,1
76,73952,31340,0,0
23,42766,32933,1,0
18,41213,36065,2,0
64,82239,18686,4,0
40,42537,19351,3,0
75,22794,34258,0,0
56,79204,38027,0,1
78,52324,23302,2,0
79,76764,26902,3,1
74,50858,29559,0,1
34,62850,31362,4,0
51,33018,12252,0,0
76,70790,5099,2,0
58,29850,8905,2,1
46,65975,20090,3,1
26,85510,40110,0,1
30,85696,13091,3,1
23,45832,10024,0,0
23,44886,16441,1,0
37,28418,21711,0,1
69,27081,47311,2,0
70,30114,32387,2,0
20,38722,7289,1,0
34,37985,16354,0,0
66,25888,16291,0,0
29,89254,36386,2,0
65,39299,33278,1,0
64,76050,14702,2,0
62,42036,37987,1,0
72,49346,34530,2,1
18,46691,44175,4,1
34,37986,48128,0,0
20,47846,20405,3,0
43,69665,32762,4,0
32,61401,8239,2,1
53,93728,45310,1,0
49,70054,17567,3,0
49,58487,25201,1,0
21,29412,11857,1,0
35,71473,5067,0,1
66,86553,14863,2,0
36,25279,28609,0,0
60,95948,37270,1,0
69,27712,7012,0,0
52,35817,31022,4,0
57,73832,24453,1,0
31,76224,29050,1,0
75,26624,5290,4,0
50,49126,44080,1,1
31,57462,8679,3,0
51,78676,42419,3,0
78,66815,5352,2,1
72,46093,23210,2,0
21,52525,42146,0,0
41,49030,37192,0,1
76,64067,33412,4,0
46,25207,41166,4,1
36,96433,8006,1,1
23,46639,6004,2,0
74,22792,10967,2,0
50,20420,11428,2,0
66,39198,39846,2,0
57,55608,23879,0,0
36,66205,7261,3,0
70,37875,33340,4,0
18,90511,6737,4,1
22,41331,37323,2,0
44,36893,40864,2,0
33,84913,12927,0,0
23,38243,40212,0,1
57,35535,21720,4,0
30,83203,24367,2,0
65,90597,46927,2,0
79,87394,46631,4,0
52,45489,18056,0,0
36,99214,15862,4,0
29,33346,15798,0,0
33,68005,45955,0,0
76,26773,40738,0,1
60,95324,41037,2,0
27,52343,21862,4,1
42,94783,22227,0,0
37,65963,39393,3,1
48,61983,23264,0,0
21,55972,29685,0,0
61,36959,30981,0,0
40,54133,8480,1,1
19,71150,46310,3,0
73,41734,20860,2,1
39,37400,8042,4,1
68,40002,11564,4,1
74,56492,25012,4,1
54,50875,48001,2,0
25,45046,29686,0,1
24,43664,33880,3,1
31,44453,31341,4,0
73,24746,22585,1,1
72,33217,48938,1,1
20,83184,32048,3,1
67,61835,48335,4,0
33,29133,37778,0,0
72,60533,20611,4,1
36,25404,34527,0,1
68,53339,34930,4,0
35,48725,47549,1,0
69,94332,29704,2,1
33,65380,45673,3,0
25,68073,41371,0,1
77,80873,38057,2,0
50,61341,43456,0,0
66,21236,12393,3,0
29,87916,14868,2,1
79,34538,45373,2,1
70,31971,31420,3,0
28,58655,49595,3,1
22,97022,24077,0,0
44,80784,34336,2,0
29,81289,17985,3,1
34,57410,17014,0,0
23,71302,13374,4,1
50,41703,24970,3,0
22,64191,27299,2,1
74,74112,30977,4,0
45,31399,32331,3,0
31,32685,10584,1,0
22,24487,17965,2,0
71,32018,24233,2,0
73,50825,25819,0,0
76,27750,33782,1,0
50,78956,44172,3,0
79,70229,49927,1,1
67,63118,18499,3,1
65,79615,25311,0,0
58,99946,27898,4,0
36,77290,28824,1,1
39,35105,19110,2,1
22,38913,27976,3,0
76,69515,10825,1,0
19,67342,8488,3,1
47,72184,6895,1,1
64,80506,7908,2,0
56,44967,6411,3,0
21,56023,10457,3,0
50,74288,16574,4,1
30,46622,47903,0,0
37,65201,43216,1,0
71,95033,32694,2,0
24,36350,13847,4,1
32,74820,27676,4,0
40,68709,46309,0,0
31,47470,19658,2,0
40,50889,28392,1,1
36,30224,22527,3,1
71,25465,34676,0,1
46,75214,21781,3,0
73,22944,5645,4,0
37,44336,36940,3,0
46,58624,17700,1,0
41,85206,28990,1,0
35,64764,25516,3,1
27,65420,23618,3,0
58,85671,15964,0,0
74,35773,36853,1,0
25,46447,36190,3,0
43,24033,6962,2,0
79,75852,44241,0,0
46,40497,45251,0,0
27,99714,9415,0,0
34,92082,36545,0,0
19,93932,13705,3,1
23,40978,34766,4,1
75,32882,15704,2,1
22,36945,37119,4,1
45,76485,33671,4,0
79,88850,26203,3,0
58,79870,21391,0,0
22,38595,31579,0,1
35,84038,17451,3,0
43,76126,29516,3,1
37,55449,36077,1,0
58,38639,15320,0,0
66,65370,24330,2,1
44,94628,27120,1,0
66,91918,39612,4,0
29,62710,36790,0,1
24,74051,45327,3,0
76,80639,27070,3,0
20,23159,24449,3,0
27,91192,14294,0,0
51,86988,37256,2,0
42,38706,38447,3,1
52,29862,12190,0,0
33,30219,43115,4,0
19,54536,16561,1,0
77,91632,25431,0,0
41,97391,34617,0,0
27,82886,18571,3,0
55,99996,48783,1,0
39,53937,36395,1,1
43,41094,5009,3,0
60,47924,20203,2,0
72,20123,48791,0,1
56,73149,10321,3,1
44,91445,15378,2,0
46,51854,12506,3,0
64,80796,15219,4,0
55,89432,34955,2,0
37,78968,39224,2,0
44,60834,37811,1,0
58,37111,45094,0,1
71,92575,33769,3,1
37,44099,15086,3,0
61,89206,33357,0,0
36,70293,45544,0,0
37,35029,31862,1,0
52,51811,23955,0,0
64,35793,13200,4,0
19,68106,10632,1,1
47,20972,18700,2,1
70,20360,39630,0,0
51,22632,24509,2,0
39,55958,9711,1,0
20,38008,35871,4,0
23,97656,7457,4,1
32,50283,16196,0,0
44,70908,17839,4,0
27,27818,44467,3,0
26,90655,18167,1,0
50,50579,13459,4,0
49,75178,12157,1,1
65,77584,49821,1,0
23,85020,7714,3,1
58,20975,25930,0,0
76,83479,32217,1,0
53,36265,45132,3,0
76,83518,36117,4,0
77,24318,20256,2,0
19,55081,49766,0,0
46,78649,14583,2,0
21,63069,28925,3,0
18,98670,47042,1,1
36,96377,29869,3,0
43,32427,17271,0,1
42,60251,7835,0,1
27,45165,13013,4,0
70,87285,18239,3,0
32,84927,34540,0,1
76,93170,41973,3,0
39,96150,7154,4,1
68,44866,26492,4,0
65,30282,48304,3,0
38,40319,8923,0,0
76,56726,36558,1,1
73,35412,47814,1,0
39,93586,27468,4,1
53,44583,45030,0,0
51,81922,41636,4,0
47,26185,8790,4,0
42,76389,48992,4,0
62,37423,30420,4,0
45,71268,37215,3,1
18,61644,6273,3,1
66,56786,31680,0,0
62,95525,48927,0,1
21,50477,17434,2,0
24,23571,14404,1,1
66,39576,45579,3,0
26,82703,15487,0,0
53,29680,15389,4,0
36,45706,34385,3,1
18,99854,40032,1,0
27,84527,36389,3,0
53,90565,22994,1,1
26,68436,14610,2,0
62,22774,23170,0,0
63,36972,18869,1,0
59,34048,24866,2,0
49,96680,27930,3,0
49,77602,15069,0,0
23,86403,48867,1,1
65,47182,13571,1,0
55,99876,27979,0,0
34,97373,16492,3,0
27,67059,35290,3,0
67,28787,33721,4,0
44,20393,36843,3,1
71,81775,15582,0,0
67,79454,28409,2,1
52,32056,12033,0,0
69,81483,29077,1,0
76,64957,31455,4,0
38,48429,32385,4,0
42,65909,5847,2,0
45,72906,16163,1,1
64,64389,14704,3,1
32,40905,49862,3,1
21,73730,36849,3,1
46,77557,11332,0,0
76,86199,10648,3,0
26,67301,36793,1,0
44,67259,24704,4,0
43,94801,23841,0,0
36,24574,33038,3,0
73,76776,8450,1,1
45,44737,13418,2,0
34,43390,39575,1,0
60,72330,36724,4,0
74,91082,38186,1,1
58,73642,31451,1,1
59,41280,8155,0,0
67,41037,14110,4,1
37,60576,28748,3,0
62,48564,34448,4,0
57,48087,37586,2,1
56,96213,25202,4,0
66,32803,40399,0,1
70,66002,25058,3,1
40,86761,9630,4,0
64,91310,11868,3,0
49,98579,43281,0,1
69,36163,39597,1,1
64,88380,14855,2,1
50,92883,29660,4,0
74,71885,36739,3,0
63,56764,8812,4,0
22,82126,22270,0,0
60,87224,28978,1,0
65,67055,16531,0,0
51,71599,33783,3,0
57,98040,18236,4,0
28,59720,35093,3,0
78,64484,9147,0,1
67,58852,23515,4,1
20,33219,33270,3,1
79,68865,7759,4,1
75,74457,48738,2,0
50,56817,30316,0,0
28,88993,7876,0,0
33,72380,18332,2,0
35,70400,14903,1,1
47,56258,41130,3,0
65,68957,48819,1,1
72,38281,14198,4,1
27,97264,42771,3,0
35,71331,20732,3,0
55,65680,45673,3,1
36,58723,25487,2,0
53,30162,6781,0,0
76,71095,18412,2,0
30,31338,36554,2,0
73,31675,49124,2,1
63,40080,36485,1,0
20,33936,31654,2,1
27,30019,38145,0,1
55,87282,43813,3,1
18,69681,21665,1,1
72,93861,17926,2,0
73,24486,24303,2,0
44,99864,17356,3,0
63,39112,44752,3,1
25,71697,41362,1,1
68,75998,17624,0,0
63,46576,44338,1,0
59,70100,32468,3,0
34,41320,35928,0,0
26,85729,29790,2,0
78,49144,26114,2,1
23,77326,34094,4,0
60,97148,7120,3,0
42,39307,49753,4,0
56,80598,40638,1,0
66,39623,5785,1,0
77,40249,5937,0,0
45,93765,47649,3,0
50,92131,34969,0,0
71,58377,33287,0,0
54,72365,47216,1,1
26,54551,40880,1,1
35,62926,21297,3,0
73,58599,27816,1,0
76,42593,45205,3,1
38,80334,9534,4,0
19,79893,14529,2,0
78,62636,27013,4,1
75,89225,35089,1,0
60,60363,11171,2,0
76,75959,46229,2,1
77,21120,22874,0,1
55,36491,43809,2,1
75,63638,26153,3,0
57,59062,44157,1,1
53,25193,33429,1,0
67,35213,11641,0,0
77,99766,47401,0,0
60,37187,28539,1,0
54,30040,30367,0,1
32,86302,26726,2,0
45,49949,9677,2,0
35,23527,10139,3,0
51,96557,29696,0,0
39,97294,25513,1,0
28,38757,16157,4,0
75,45412,17832,1,1
74,34312,41460,4,1
30,42119,13205,4,0
21,31804,10425,3,1
39,73986,8900,4,0
24,66545,16811,2,0
78,96519,13462,2,1
60,49999,43381,3,0
71,59758,34134,1,0
41,89519,21906,1,0
21,23768,7817,1,1
45,21504,9950,1,0
32,87986,40607,2,1
18,96772,29273,2,0
72,28002,12491,3,1
20,95427,13014,3,0
31,58787,12691,3,0
55,33898,5442,1,0
67,30472,27778,1,0
74,52632,35879,2,0
18,53743,31659,2,0
55,98538,32503,0,1
55,63386,14413,0,1
38,63388,16641,1,0
65,41323,48400,2,0
46,89269,34899,1,1
22,61319,31938,4,1
66,87759,5894,0,0
27,36868,49862,3,0
45,22080,40021,1,0
38,33776,34936,4,0
67,86231,35760,3,0
24,75452,39778,4,0
20,73812,28241,2,1
62,83271,33766,2,1
64,97585,26019,2,0
37,78542,32791,3,0
36,35628,29192,3,0
52,28265,44765,2,0
21,44671,34180,3,0
22,32460,48520,2,0
18,23477,48806,1,1
21,22202,47005,2,1
29,31850,42601,0,0
77,40809,34899,1,0
44,90886,40702,2,0
73,22806,17571,0,0
59,27163,5371,2,0
40,20185,35193,1,0
42,44718,20386,2,1
38,97081,44766,3,0
78,76202,19464,2,0
75,45215,22787,1,0
69,48325,25986,4,0
41,38458,33651,2,0
42,36006,26057,3,0
62,52969,34872,1,0
72,96820,15712,0,1
63,47655,22391,4,0
49,29102,32922,2,0
72,87107,5667,1,0
49,41553,21325,3,0
22,99570,6446,3,0
53,86865,20890,1,0
63,61420,31483,3,0
59,45382,31943,4,0
66,89235,31681,0,0
59,58795,42136,3,0
75,71425,43085,3,0
56,77402,40797,0,0
33,82539,46000,4,0
50,96203,18025,4,0
66,43459,34940,4,0
38,69649,27763,3,1
78,92495,29701,3,1
26,66384,22161,4,1
23,91746,46795,3,0
68,98053,30454,2,1
62,76278,42257,3,0
52,98156,18115,4,0
56,56744,44038,1,0
39,50568,14028,4,1
58,37991,46484,1,0
71,28912,47211,3,1
22,52527,12688,3,1
59,70426,42009,1,0
40,40407,46694,4,0
34,32344,28255,0,0
29,22355,19211,0,0
40,74733,21552,4,0
33,86285,47108,3,0
20,65733,46259,1,1
47,76915,16513,1,1
74,72716,10033,4,0
39,58526,5521,4,1
26,38088,35824,2,0
46,85377,18256,1,0
64,64405,49544,2,0
54,58842,31293,3,1
40,81788,35607,1,0
30,71529,17793,4,1
49,72383,29877,4,1
63,59177,46612,3,0
69,59056,41069,0,0
64,86421,25543,2,0
65,53632,32213,4,1
40,59685,23663,1,1
62,97222,47582,1,0
34,88590,33990,1,0
72,28977,39449,3,1
57,68967,18116,0,0
38,94072,37859,2,0
19,35070,8706,1,0
54,41500,21147,1,1
23,30011,38728,4,0
61,68039,25543,0,0
35,28896,38611,4,1
47,59958,13895,3,1
39,61912,27412,3,1
71,20814,38014,2,0
50,95276,18251,3,1
47,44719,49997,2,0
34,40150,10109,4,0
79,90494,29632,1,1
60,23825,34740,1,0
49,70368,17151,0,0
59,34800,34733,3,1
68,95535,11325,0,0
31,95017,27691,0,1
75,68505,34428,1,0
27,77899,15050,3,1
64,42601,6912,1,0
77,30677,41989,0,0
68,49552,12374,3,0
53,87891,38034,1,0
51,94693,24866,2,1
26,53292,31256,2,0
59,86097,32769,4,0
45,93703,15198,4,0
28,36184,34281,3,0
31,81046,9564,4,0
56,86741,41996,3,0
72,81377,12155,0,0
64,32039,38085,2,1
71,65161,5710,3,1
36,55006,16388,0,0
71,37544,13642,2,0
32,32987,31457,1,1
79,25239,23127,0,1
45,64785,39091,1,0
41,43358,16752,4,1
25,76450,9237,3,0
60,48428,8051,2,0
78,29096,35169,4,0
26,67582,26048,0,1
64,44536,48311,4,0
50,77395,24088,1,0
79,88157,10675,1,0
50,89484,44555,3,0
36,21287,7640,4,1
20,74510,17317,2,1
27,43902,49408,1,1
57,76188,45144,0,1
64,41164,45906,4,1
59,21772,43130,2,1
18,73054,38462,2,0
46,74878,25637,2,0
67,52238,15385,2,0
51,78293,20201,1,0
68,27213,39536,3,1
30,34941,29667,4,0
71,35964,5171,1,0
18,46855,40517,3,1
51,78769,40870,2,1
46,21046,42982,0,0
65,34909,37844,2,1
64,99114,23582,3,0
30,43368,9237,3,0
65,91255,35465,0,0
66,35624,11027,1,0
70,30352,18241,0,0
78,29223,15367,2,1
46,98254,32483,4,0
56,86851,20031,1,0
41,70044,40312,4,0
43,51419,37023,4,1
34,33767,33188,1,0
24,92002,40625,2,0
30,51028,39321,3,0
22,67953,11274,2,1
43,77965,17556,3,1
66,89776,46921,3,0
20,51459,39395,1,0
24,44689,31543,1,1
75,87982,16523,0,1
66,23346,6074,4,1
56,65179,24588,4,0
